Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Power_Index,Wear_Intensity,Thermal_Stress_Index,Failure Probability,Equipment Health Risk Index,Risk Level
300.8,311.9,1431,48.5,25,69403.5,1212.5,15127.15,0.005918380428035516,0.5918380428035516,Healthy
299.5,310.7,1438,45.7,106,65716.6,4844.200000000001,14198.99,0.005918380428035516,0.5918380428035516,Healthy
298.6,310.1,1439,49.9,17,71806.09999999999,848.3,15473.990000000002,0.005918380428035516,0.5918380428035516,Healthy
300.4,311.8,1442,45.1,0,65034.200000000004,0.0,14062.18,0.005918380428035516,0.5918380428035516,Healthy
298.9,309.8,1353,53.7,71,72656.1,3812.7000000000003,16636.260000000002,0.00455239803185599,0.45523980318559903,Healthy
300.2,311.6,1662,28.8,162,47865.6,4665.6,8974.080000000002,0.00455239803185599,0.45523980318559903,Healthy
297.4,308.5,1465,55.9,153,81893.5,8552.699999999999,17245.149999999998,0.00455239803185599,0.45523980318559903,Healthy
299.7,311.1,1439,44.9,174,64611.1,7812.599999999999,13968.390000000001,0.00455239803185599,0.45523980318559903,Healthy
300.4,311.8,1405,47.9,58,67299.5,2778.2,14935.22,0.00455239803185599,0.45523980318559903,Healthy
299.3,310.5,1404,47.5,12,66690.0,570.0,14748.75,0.00455239803185599,0.45523980318559903,Healthy
299.2,310.4,1395,55.4,76,77283.0,4210.4,17196.16,0.0044224186071838275,0.44224186071838273,Healthy
298.2,309.0,1353,57.8,89,78203.4,5144.2,17860.2,0.0044224186071838275,0.44224186071838273,Healthy
299.5,310.7,1364,49.5,0,67518.0,0.0,15379.65,0.0044224186071838275,0.44224186071838273,Healthy
298.9,310.2,2099,20.0,98,41980.0,1960.0,6204.0,0.0044224186071838275,0.44224186071838273,Healthy
299.1,310.6,1380,44.7,170,61686.00000000001,7599.000000000001,13883.820000000002,0.0044224186071838275,0.44224186071838273,Healthy
298.6,309.8,1279,55.9,152,71496.09999999999,8496.8,17317.82,0.0044224186071838275,0.44224186071838273,Healthy
298.4,309.2,1399,45.2,125,63234.8,5650.0,13975.84,0.0044224186071838275,0.44224186071838273,Healthy
297.5,308.6,1255,60.7,77,76178.5,4673.900000000001,18732.020000000004,0.0044224186071838275,0.44224186071838273,Healthy
298.9,310.1,1324,54.6,185,72290.40000000001,10101.0,16931.460000000003,0.0044224186071838275,0.44224186071838273,Healthy
298.1,309.3,1443,45.3,70,65367.899999999994,3171.0,14011.289999999999,0.0044224186071838275,0.44224186071838273,Healthy
297.4,308.4,1371,57.4,52,78695.4,2984.7999999999997,17702.16,0.0044224186071838275,0.44224186071838273,Healthy
299.2,310.5,1384,48.7,93,67400.8,4529.1,15121.35,0.0044224186071838275,0.44224186071838273,Healthy
298.3,309.5,1543,49.9,199,76995.7,9930.1,15444.05,0.0044224186071838275,0.44224186071838273,Healthy
298.9,310.5,1640,29.2,195,47888.0,5694.0,9066.6,0.0044224186071838275,0.44224186071838273,Healthy
299.7,310.9,1384,48.2,188,66708.8,9061.6,14985.38,0.0044224186071838275,0.44224186071838273,Healthy
298.7,309.4,1375,48.3,157,66412.5,7583.099999999999,14944.019999999999,0.0044224186071838275,0.44224186071838273,Healthy
298.6,309.5,1426,45.4,38,64740.4,1725.2,14051.3,0.0044224186071838275,0.44224186071838273,Healthy
298.7,310.1,1401,45.3,67,63465.299999999996,3035.1,14047.53,0.0044224186071838275,0.44224186071838273,Healthy
298.2,308.8,1362,57.3,28,78042.59999999999,1604.3999999999999,17694.239999999998,0.0044224186071838275,0.44224186071838273,Healthy
298.6,309.8,1469,42.8,205,62873.2,8774.0,13259.44,0.0044224186071838275,0.44224186071838273,Healthy
297.1,307.9,1662,26.9,183,44707.799999999996,4922.7,8282.509999999998,0.0044224186071838275,0.44224186071838273,Healthy
298.6,309.4,2312,15.5,44,35836.0,682.0,4795.7,0.0044224186071838275,0.44224186071838273,Healthy
297.5,308.6,1536,39.0,202,59904.0,7878.0,12035.400000000001,0.0044224186071838275,0.44224186071838273,Healthy
298.8,309.7,2098,19.0,133,39862.0,2527.0,5884.3,0.0044224186071838275,0.44224186071838273,Healthy
298.3,309.0,1339,58.8,35,78733.2,2058.0,18169.2,0.0044224186071838275,0.44224186071838273,Healthy
297.2,308.0,1705,26.0,200,44330.0,5200.0,8008.0,0.0044224186071838275,0.44224186071838273,Healthy
297.3,308.3,1268,60.6,119,76840.8,7211.400000000001,18682.98,0.0044224186071838275,0.44224186071838273,Healthy
298.0,308.5,1664,28.3,196,47091.200000000004,5546.8,8730.550000000001,0.0044224186071838275,0.44224186071838273,Healthy
297.4,308.4,1531,41.5,213,63536.5,8839.5,12798.599999999999,0.0044224186071838275,0.44224186071838273,Healthy
299.0,310.4,1394,45.2,122,63008.8,5514.400000000001,14030.08,0.0044224186071838275,0.44224186071838273,Healthy
297.2,308.1,1431,49.7,210,71120.7,10437.0,15312.570000000002,0.0044224186071838275,0.44224186071838273,Healthy
299.1,310.5,1419,48.8,76,69247.2,3708.7999999999997,15152.4,0.0044224186071838275,0.44224186071838273,Healthy
297.2,308.1,1712,30.9,204,52900.799999999996,6303.599999999999,9520.29,0.0044224186071838275,0.44224186071838273,Healthy
298.6,308.9,1327,58.8,9,78027.59999999999,529.1999999999999,18163.319999999996,0.0044224186071838275,0.44224186071838273,Healthy
297.4,308.1,1729,31.7,204,54809.299999999996,6466.8,9766.77,0.0044224186071838275,0.44224186071838273,Healthy
297.3,308.5,1524,49.3,176,75133.2,8676.8,15209.05,0.0044224186071838275,0.44224186071838273,Healthy
298.0,308.6,1254,55.8,65,69973.2,3627.0,17219.88,0.0044224186071838275,0.44224186071838273,Healthy
297.6,308.5,1360,48.6,77,66096.0,3742.2000000000003,14993.1,0.0044224186071838275,0.44224186071838273,Healthy
298.4,309.2,1425,45.5,11,64837.5,500.5,14068.6,0.0044224186071838275,0.44224186071838273,Healthy
299.1,310.0,1394,46.6,27,64960.4,1258.2,14446.0,0.0044224186071838275,0.44224186071838273,Healthy
298.2,308.8,1302,60.4,34,78640.8,2053.6,18651.52,0.0044224186071838275,0.44224186071838273,Healthy
297.4,308.1,1348,57.4,66,77375.2,3788.4,17684.940000000002,0.0044224186071838275,0.44224186071838273,Healthy
298.6,309.7,1294,59.4,104,76863.59999999999,6177.599999999999,18396.18,0.0044224186071838275,0.44224186071838273,Healthy
299.2,310.6,1434,48.4,153,69405.59999999999,7405.2,15033.04,0.004290002526713321,0.42900025267133207,Healthy
300.3,311.9,1429,41.6,184,59446.4,7654.400000000001,12975.039999999999,0.004245066474524432,0.42450664745244326,Healthy
300.9,312.0,1720,27.9,202,47988.0,5635.799999999999,8704.8,0.004245066474524432,0.42450664745244326,Healthy
297.7,308.1,2189,15.6,186,34148.4,2901.6,4806.360000000001,0.004245066474524432,0.42450664745244326,Healthy
297.1,308.2,2267,15.7,181,35591.9,2841.7,4838.74,0.004245066474524432,0.42450664745244326,Healthy
297.1,308.2,1351,56.6,126,76466.6,7131.6,17444.12,0.004245066474524432,0.42450664745244326,Healthy
299.0,310.1,1432,50.0,45,71600.0,2250.0,15505.000000000002,0.004245066474524432,0.42450664745244326,Healthy
297.6,308.0,1258,57.4,139,72209.2,7978.599999999999,17679.2,0.004245066474524432,0.42450664745244326,Healthy
299.6,310.8,1603,35.4,202,56746.2,7150.799999999999,11002.32,0.004245066474524432,0.42450664745244326,Healthy
300.3,311.8,1413,46.0,182,64998.0,8372.0,14342.800000000001,0.004245066474524432,0.42450664745244326,Healthy
298.7,309.6,1364,44.9,106,61243.6,4759.4,13901.04,0.004245066474524432,0.42450664745244326,Healthy
300.3,311.7,1821,26.3,202,47892.3,5312.6,8197.71,0.004245066474524432,0.42450664745244326,Healthy
298.8,310.0,1403,45.6,185,63976.8,8436.0,14136.0,0.004245066474524432,0.42450664745244326,Healthy
298.2,308.9,1336,45.0,66,60120.0,2970.0,13900.499999999998,0.004245066474524432,0.42450664745244326,Healthy
297.4,308.4,1343,40.0,61,53720.0,2440.0,12336.0,0.004245066474524432,0.42450664745244326,Healthy
299.1,310.0,1437,41.1,192,59060.700000000004,7891.200000000001,12741.0,0.004245066474524432,0.42450664745244326,Healthy
298.5,308.8,1305,58.7,26,76603.5,1526.2,18126.56,0.004245066474524432,0.42450664745244326,Healthy
297.1,308.2,1427,45.2,136,64500.4,6147.200000000001,13930.640000000001,0.004245066474524432,0.42450664745244326,Healthy
298.2,308.7,1361,44.2,0,60156.200000000004,0.0,13644.54,0.004245066474524432,0.42450664745244326,Healthy
297.3,308.8,1447,57.4,134,83057.8,7691.599999999999,17725.12,0.004245066474524432,0.42450664745244326,Healthy
298.2,309.0,1360,56.8,107,77248.0,6077.599999999999,17551.2,0.004245066474524432,0.42450664745244326,Healthy
299.3,310.3,1396,47.4,14,66170.4,663.6,14708.22,0.004245066474524432,0.42450664745244326,Healthy
298.3,309.1,1421,47.4,33,67355.4,1564.2,14651.34,0.004245066474524432,0.42450664745244326,Healthy
299.2,310.5,1391,45.8,38,63707.799999999996,1740.3999999999999,14220.9,0.004245066474524432,0.42450664745244326,Healthy
298.6,309.5,1366,55.0,65,75130.0,3575.0,17022.5,0.004245066474524432,0.42450664745244326,Healthy
298.9,309.6,1365,50.9,183,69478.5,9314.699999999999,15758.640000000001,0.004245066474524432,0.42450664745244326,Healthy
298.4,308.3,1452,48.5,73,70422.0,3540.5,14952.550000000001,0.004245066474524432,0.42450664745244326,Healthy
297.3,308.0,1384,49.1,206,67954.40000000001,10114.6,15122.800000000001,0.004245066474524432,0.42450664745244326,Healthy
298.2,309.0,1377,57.8,8,79590.59999999999,462.4,17860.2,0.004245066474524432,0.42450664745244326,Healthy
297.7,308.8,1350,57.0,105,76950.0,5985.0,17601.600000000002,0.004245066474524432,0.42450664745244326,Healthy
298.7,309.7,1293,59.1,125,76416.3,7387.5,18303.27,0.004245066474524432,0.42450664745244326,Healthy
298.6,309.6,1387,57.6,50,79891.2,2880.0,17832.960000000003,0.004245066474524432,0.42450664745244326,Healthy
299.1,310.4,1422,49.3,69,70104.59999999999,3401.7,15302.719999999998,0.004245066474524432,0.42450664745244326,Healthy
299.6,310.7,1393,52.1,110,72575.3,5731.0,16187.47,0.004245066474524432,0.42450664745244326,Healthy
297.2,308.6,1366,50.4,74,68846.4,3729.6,15553.44,0.004245066474524432,0.42450664745244326,Healthy
298.8,309.5,1368,44.7,147,61149.600000000006,6570.900000000001,13834.650000000001,0.004245066474524432,0.42450664745244326,Healthy
298.1,308.7,1315,56.8,59,74692.0,3351.2,17534.16,0.004245066474524432,0.42450664745244326,Healthy
298.5,309.4,1365,48.7,56,66475.5,2727.2000000000003,15067.78,0.004245066474524432,0.42450664745244326,Healthy
297.8,308.9,1871,25.6,200,47897.600000000006,5120.0,7907.84,0.004245066474524432,0.42450664745244326,Healthy
297.4,308.3,1284,60.3,50,77425.2,3015.0,18590.49,0.004245066474524432,0.42450664745244326,Healthy
298.3,307.9,1703,28.9,147,49216.7,4248.3,8898.31,0.004069306244416376,0.4069306244416376,Healthy
298.6,309.5,1375,41.0,39,56375.0,1599.0,12689.5,0.004032134243678403,0.40321342436784025,Healthy
298.3,309.0,1823,25.9,181,47215.7,4687.9,8003.099999999999,0.003939326819744214,0.39393268197442144,Healthy
298.3,309.0,1657,32.2,179,53355.4,5763.8,9949.800000000001,0.003939326819744214,0.39393268197442144,Healthy
299.1,310.6,1397,49.5,165,69151.5,8167.5,15374.7,0.003939326819744214,0.39393268197442144,Healthy
298.7,309.6,1686,26.2,189,44173.2,4951.8,8111.52,0.003939326819744214,0.39393268197442144,Healthy
299.4,310.5,1749,28.1,179,49146.9,5029.900000000001,8725.050000000001,0.003939326819744214,0.39393268197442144,Healthy
297.1,307.8,1681,27.6,181,46395.600000000006,4995.6,8495.28,0.003939326819744214,0.39393268197442144,Healthy
297.2,308.3,1693,28.0,188,47404.0,5264.0,8632.4,0.003939326819744214,0.39393268197442144,Healthy
297.1,308.5,1483,46.9,203,69552.7,9520.699999999999,14468.65,0.003939326819744214,0.39393268197442144,Healthy
298.3,309.6,1681,27.1,194,45555.100000000006,5257.400000000001,8390.160000000002,0.003939326819744214,0.39393268197442144,Healthy
299.0,310.2,1682,28.8,49,48441.6,1411.2,8933.76,0.003939326819744214,0.39393268197442144,Healthy
297.7,308.9,1715,27.2,193,46648.0,5249.599999999999,8402.08,0.003939326819744214,0.39393268197442144,Healthy
298.9,310.2,1562,42.5,179,66385.0,7607.5,13183.5,0.003939326819744214,0.39393268197442144,Healthy
297.4,308.0,1355,55.1,63,74660.5,3471.3,16970.8,0.0038350470947021834,0.38350470947021836,Healthy
297.6,308.6,1529,45.3,15,69263.7,679.5,13979.58,0.0038350470947021834,0.38350470947021836,Healthy
299.0,310.1,1416,45.9,47,64994.4,2157.2999999999997,14233.59,0.0038350470947021834,0.38350470947021836,Healthy
297.2,308.5,1364,54.0,43,73656.0,2322.0,16659.0,0.0038350470947021834,0.38350470947021836,Healthy
297.4,308.5,1369,53.2,43,72830.8,2287.6,16412.2,0.0038350470947021834,0.38350470947021836,Healthy
297.4,308.3,1335,57.9,113,77296.5,6542.7,17850.57,0.0038350470947021834,0.38350470947021836,Healthy
299.3,310.6,1480,45.1,107,66748.0,4825.7,14008.060000000001,0.0038350470947021834,0.38350470947021836,Healthy
298.2,309.1,1457,49.0,77,71393.0,3773.0,15145.900000000001,0.0038350470947021834,0.38350470947021836,Healthy
299.7,311.0,1827,25.4,194,46405.799999999996,4927.599999999999,7899.4,0.0037619746870848187,0.37619746870848186,Healthy
298.8,310.1,1501,48.7,192,73098.7,9350.400000000001,15101.870000000003,0.0037619746870848187,0.37619746870848186,Healthy
297.5,308.2,1624,30.9,186,50181.6,5747.4,9523.38,0.0037619746870848187,0.37619746870848186,Healthy
298.6,309.4,1464,36.9,179,54021.6,6605.099999999999,11416.859999999999,0.0037619746870848187,0.37619746870848186,Healthy
299.7,311.2,1835,23.7,183,43489.5,4337.099999999999,7375.44,0.0037619746870848187,0.37619746870848186,Healthy
297.3,308.1,1709,30.6,196,52295.4,5997.6,9427.86,0.0037619746870848187,0.37619746870848186,Healthy
297.3,307.8,1538,48.0,171,73824.0,8208.0,14774.400000000001,0.0037619746870848187,0.37619746870848186,Healthy
298.8,310.0,1389,49.6,149,68894.40000000001,7390.400000000001,15376.0,0.0037619746870848187,0.37619746870848186,Healthy
297.7,308.1,1734,30.7,177,53233.799999999996,5433.9,9458.67,0.0037619746870848187,0.37619746870848186,Healthy
297.4,308.3,1336,53.7,61,71743.2,3275.7000000000003,16555.710000000003,0.0037619746870848187,0.37619746870848186,Healthy
300.2,311.7,1603,30.5,176,48891.5,5368.0,9506.85,0.0037619746870848187,0.37619746870848186,Healthy
300.4,312.0,1596,30.4,191,48518.399999999994,5806.4,9484.8,0.0037619746870848187,0.37619746870848186,Healthy
298.1,308.7,1341,55.7,30,74693.7,1671.0,17194.59,0.0037619746870848187,0.37619746870848186,Healthy
300.3,311.9,1390,49.0,194,68110.0,9506.0,15283.099999999999,0.0037619746870848187,0.37619746870848186,Healthy
298.8,309.8,1413,45.5,64,64291.5,2912.0,14095.9,0.003657694962042788,0.3657694962042788,Healthy
298.2,308.6,1353,54.1,38,73197.3,2055.8,16695.260000000002,0.003657694962042788,0.3657694962042788,Healthy
297.6,308.6,1382,47.1,11,65092.200000000004,518.1,14535.060000000001,0.003657694962042788,0.3657694962042788,Healthy
298.6,309.4,1316,51.4,52,67642.4,2672.7999999999997,15903.159999999998,0.003657694962042788,0.3657694962042788,Healthy
298.8,309.7,1336,50.3,44,67200.8,2213.2,15577.909999999998,0.003657694962042788,0.3657694962042788,Healthy
298.8,309.9,1466,44.6,66,65383.6,2943.6,13821.539999999999,0.003657694962042788,0.3657694962042788,Healthy
298.7,309.3,1402,45.3,190,63510.6,8607.0,14011.289999999999,0.003657694962042788,0.3657694962042788,Healthy
297.3,308.6,1376,53.5,112,73616.0,5992.0,16510.100000000002,0.003657694962042788,0.3657694962042788,Healthy
298.8,309.7,1582,45.0,11,71190.0,495.0,13936.5,0.003657694962042788,0.3657694962042788,Healthy
297.7,308.4,1289,51.3,82,66125.7,4206.599999999999,15820.919999999998,0.0031746031746031746,0.31746031746031744,Healthy
297.4,308.9,1645,30.8,196,50666.0,6036.8,9514.119999999999,0.0031746031746031746,0.31746031746031744,Healthy
297.4,308.1,1348,53.7,68,72387.6,3651.6000000000004,16544.97,0.0031746031746031746,0.31746031746031744,Healthy
298.3,308.9,1695,30.7,174,52036.5,5341.8,9483.23,0.0031746031746031746,0.31746031746031744,Healthy
298.9,309.7,1407,48.6,161,68380.2,7824.6,15051.42,0.0031746031746031746,0.31746031746031744,Healthy
298.9,309.6,1284,55.3,166,71005.2,9179.8,17120.88,0.0031746031746031746,0.31746031746031744,Healthy
297.6,308.3,1648,29.1,134,47956.8,3899.4,8971.53,0.0031537966332545915,0.31537966332545914,Healthy
298.2,308.8,1345,44.3,37,59583.49999999999,1639.1,13679.84,0.0026961017668098533,0.2696101766809853,Healthy
297.9,309.0,1379,47.3,28,65226.7,1324.3999999999999,14615.699999999999,0.002469064698522657,0.2469064698522657,Healthy
298.1,308.9,1367,41.9,113,57277.299999999996,4734.7,12942.909999999998,0.002469064698522657,0.2469064698522657,Healthy
297.5,308.2,1419,48.5,108,68821.5,5238.0,14947.699999999999,0.002469064698522657,0.2469064698522657,Healthy
298.2,308.9,1332,44.4,100,59140.799999999996,4440.0,13715.159999999998,0.002469064698522657,0.2469064698522657,Healthy
297.9,309.1,1442,50.3,24,72532.59999999999,1207.1999999999998,15547.73,0.002469064698522657,0.2469064698522657,Healthy
297.5,308.6,1621,28.9,0,46846.899999999994,0.0,8918.54,0.002469064698522657,0.2469064698522657,Healthy
298.2,308.7,1447,48.4,51,70034.8,2468.4,14941.079999999998,0.002469064698522657,0.2469064698522657,Healthy
297.6,308.1,1379,57.4,122,79154.59999999999,7002.8,17684.940000000002,0.002469064698522657,0.2469064698522657,Healthy
299.7,310.8,1589,36.0,190,57204.0,6840.0,11188.800000000001,0.002469064698522657,0.2469064698522657,Healthy
298.1,308.9,1335,50.4,110,67284.0,5544.0,15568.559999999998,0.002469064698522657,0.2469064698522657,Healthy
299.1,310.1,1421,41.2,149,58545.200000000004,6138.8,12776.120000000003,0.002469064698522657,0.2469064698522657,Healthy
298.3,309.4,1378,52.3,12,72069.4,627.5999999999999,16181.619999999997,0.002469064698522657,0.2469064698522657,Healthy
299.5,310.7,1423,56.5,7,80399.5,395.5,17554.55,0.002469064698522657,0.2469064698522657,Healthy
298.0,309.0,1393,55.9,79,77868.7,4416.099999999999,17273.1,0.002469064698522657,0.2469064698522657,Healthy
299.4,310.8,1424,47.7,109,67924.8,5199.3,14825.160000000002,0.002469064698522657,0.2469064698522657,Healthy
298.5,309.4,1522,47.4,20,72142.8,948.0,14665.559999999998,0.002469064698522657,0.2469064698522657,Healthy
298.7,309.6,1455,46.8,162,68094.0,7581.599999999999,14489.28,0.002469064698522657,0.2469064698522657,Healthy
299.4,310.8,1391,48.9,139,68019.9,6797.099999999999,15198.12,0.002469064698522657,0.2469064698522657,Healthy
298.5,309.4,1364,44.5,162,60698.0,7209.0,13768.3,0.002469064698522657,0.2469064698522657,Healthy
298.6,309.4,1439,47.1,149,67776.90000000001,7017.900000000001,14572.74,0.002469064698522657,0.2469064698522657,Healthy
297.7,308.2,1370,53.4,162,73158.0,8650.8,16457.879999999997,0.002469064698522657,0.2469064698522657,Healthy
298.2,308.9,1367,45.0,85,61515.0,3825.0,13900.499999999998,0.002469064698522657,0.2469064698522657,Healthy
297.4,308.3,1347,45.8,43,61692.6,1969.3999999999999,14120.14,0.002469064698522657,0.2469064698522657,Healthy
298.6,309.4,1375,55.4,145,76175.0,8033.0,17140.76,0.002469064698522657,0.2469064698522657,Healthy
298.4,308.9,1402,44.8,201,62809.6,9004.8,13838.719999999998,0.002469064698522657,0.2469064698522657,Healthy
298.0,308.4,1432,46.2,11,66158.40000000001,508.20000000000005,14248.08,0.002469064698522657,0.2469064698522657,Healthy
297.5,308.4,1384,56.0,73,77504.0,4088.0,17270.399999999998,0.002469064698522657,0.2469064698522657,Healthy
298.6,309.8,1332,46.4,76,61804.799999999996,3526.4,14374.72,0.002469064698522657,0.2469064698522657,Healthy
297.2,308.5,1487,46.9,173,69740.3,8113.7,14468.65,0.002469064698522657,0.2469064698522657,Healthy
298.1,308.8,1433,48.2,62,69070.6,2988.4,14884.160000000002,0.002469064698522657,0.2469064698522657,Healthy
